filename,label,language,spec_cent_mean,spec_cent_std,spec_bw_mean,spec_bw_std,spec_roll_mean,spec_roll_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,rms_mean,rms_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std
human_en_0011.wav,human,English,1464.3634436426344,454.563372953831,1628.7861856366117,336.6828849194187,2950.985270700637,1125.3951210133635,0.012183604622843474,0.015226887020088259,0.0955445113455414,0.04169423492872279,0.177765890955925,0.05447125434875488,-83.91292671397608,53.971963549025205,108.21458467779416,30.882152099373,2.309482204973615,39.51672234161287,10.195880016955709,26.07817030719906,-18.613273615962207,20.292931932420174,-1.4385426154787713,13.642832931858507,-8.45232640043138,17.646307211349644,-14.801885064168255,9.189879726525596,0.3493017745951291,9.84650652700718,-10.402708630403627,8.907141258329794,-3.536760131428267,7.3153833393352565,-5.719170263752936,8.6413039093398,-6.752285864064124,9.063849970922004,5.156200884113942,8.319087254302513,-7.241372440490893,7.044700819509123,-7.044474452404258,7.712422538993184,-5.4860584350729855,6.601068477498058,-8.234966940527215,4.6812838266697945,-5.000970733114519,5.506955488750881,-7.016705784115914,4.8567634826083586
human_en_0012.wav,human,English,1444.521919492933,626.5735420721127,1388.0642765818534,277.0996175147321,2824.293391719745,1190.77337883092,0.008459526520579241,0.01726277123793234,0.11577552746815287,0.07374562785624078,0.17108888924121857,0.07338491827249527,-131.13078712907674,49.387701259445116,110.39534253745043,38.949756451354446,-21.140341904329183,33.14010228067621,15.12122266621646,26.35158531958816,-42.47455551331629,26.65846301515778,2.4595443838684137,15.07841079859326,-21.291721877766403,18.231464850735208,-19.75809963175439,9.309054118443857,2.1452606132967142,12.86328783234822,-19.474759390510034,8.953420465775451,1.597658161677748,10.581786698977352,-7.250577977627824,10.546109665268421,1.2392805124310458,10.83834439219502,3.841678370381999,8.38181809545767,-11.124469118631218,8.056641971862158,-2.007799181228103,9.21641059053317,-4.322308329386861,6.514054107547652,-3.878685660420383,5.773553988372711,-5.598666818149689,5.924274827556466,-10.647447257201655,5.7844112364323745
human_en_0013.wav,human,English,1370.9319794186488,688.7088797846144,1408.1715519079864,412.7233159677683,2686.455015923567,1354.1236627797477,0.011819371725820827,0.02952694243236514,0.10591660031847133,0.07259035937621364,0.14432379603385925,0.08105423301458359,-146.27876709829164,65.62952603576838,121.99586321637021,44.597998235499595,-11.376204353402393,38.541802551921315,22.65277037572973,21.949096528015776,-24.110616199674645,27.59711512197811,10.808842575484759,13.519458119165854,-32.30472979987418,14.692689791148226,-14.369665162419453,15.09611968255747,-4.936638561684799,10.828155018899794,-9.32532174522018,12.765110003914405,-3.0096211230995644,11.418786582338772,-9.504258979444852,13.180777102581926,5.96843027072174,9.687149120659953,-0.22894360799343816,9.021025497105635,-8.43485990436541,6.515197929904292,-4.261449486041345,6.415672302214223,-6.399723349945473,7.195814601856197,-3.6694990129646503,7.508308014083929,-8.055955475119069,6.915180360334159,-8.853019663527819,5.181244813709953
human_en_0014.wav,human,English,988.9433827117991,364.8311958298306,1129.95074232516,275.9829119935841,2106.190286624204,880.2385427738955,0.0009490602706387321,0.0027439032840490176,0.06585887738853503,0.03650117417355963,0.16068853437900543,0.07887503504753113,-170.31929151790806,59.013214550910035,147.5085413871519,33.547563575594566,-12.861746515249356,24.921188645693597,54.602179248154144,17.17042861069467,-13.842287765413603,20.842083474007513,-3.0055227809233394,30.076864761512113,-1.3575962434087763,12.53162340346944,-11.472234165241582,12.417619194708582,-24.64071899865833,11.321604367710522,7.572259616548402,12.44388443371558,-20.261788314281386,12.054597312769049,3.9886085642855345,10.593571521710974,-5.92790735119091,9.042650739551606,-16.555732135630787,9.203526015949883,-0.4179808891779557,8.444697896912704,4.583271756014418,10.20919583466393,0.03974736803493189,6.120802563126727,-3.0604775761255376,7.035711009090089,2.624989029795182,7.496482437759469,-9.345902818357386,7.342042977409341
human_en_0015.wav,human,English,1970.2776975274112,963.1696871671516,1825.7007999541374,299.76442818679027,3852.1596337579617,1466.9112708586702,0.0786028609210222,0.16078297584700535,0.16106750099522293,0.13701551856580496,0.12585662305355072,0.07067590206861496,-137.16121103552877,63.138912955206514,71.73996527603161,47.66341604794266,10.676665192927794,24.250949824846263,26.088435606685575,24.157350922626183,-7.505261785688176,19.544266873642382,1.6401057136675445,18.97479360974886,-0.5049383455644373,10.321255964011916,-15.579765168884625,12.624973400183631,-10.680067043530103,8.921094502809858,-5.290298885485897,9.716567089895099,-10.663434462123156,10.197349532036645,0.822099308405892,11.443409295093915,-10.217656880309892,8.92846307347242,-8.955830534697487,8.589473113182594,-0.25273850184093755,7.8691687222576725,0.9805019816089278,7.008118490993094,-2.6698386193150943,6.359804583504166,1.6505801554369794,5.847671978001571,-3.3485250607918715,5.406885254186989,-5.513863729210004,4.797472202451495
human_en_0016.wav,human,English,1958.4414789265031,458.37685984390515,1929.0273596191346,308.1347208385638,4146.7456210191085,925.400590711904,0.041770194252268446,0.04077716625695238,0.13579194864649682,0.06107215948167453,0.08244672417640686,0.04918079823255539,-142.45466084063003,49.904321642515356,73.26565097876787,25.493266335064416,-1.9466083871960262,21.29178917295759,27.976461806899856,29.351691535999144,6.215060514209704,21.827937001790133,3.709426657598248,12.130106620828583,-4.955045491827638,10.354329587435748,-22.906555781145396,12.116088050000156,-9.334419210522663,8.563606087725814,-11.606308750013964,10.83281590830417,-7.380384903567606,12.89170168749311,4.044036337113457,9.956472262285779,-10.075540481306321,8.619135132805198,-1.04687810091076,6.744951579505532,5.50507897319695,5.90155768103153,-4.8858133047302506,5.934631253109741,-1.3865172988383283,4.644419072490749,-1.514194619132614,5.491345989799417,-10.059087661782574,7.422442528951354,-5.344866061727066,6.346499479025817
human_en_0017.wav,human,English,1496.91296248913,892.0087528643725,1476.3740856516954,397.1126939410347,2834.295382165605,1564.1611472055308,0.026158254083949322,0.057969592892820526,0.10018784832802548,0.09271393128403135,0.13123375177383423,0.09243520349264145,-223.86334514029883,123.23380456792401,86.78452280019232,59.41443157477655,0.7918752768608341,35.935639139171805,32.89463542406446,35.688375450369264,-4.3649944149417435,26.466628323101585,1.9265425614086318,15.11035977540657,-8.3635440352482,16.469239072856062,-13.76241814023464,14.827658178137087,0.3342590322609133,14.469727603798868,-9.42766007838275,14.186827715906219,-9.606729053042692,10.33079662025584,-7.90266404965376,11.524458422606534,-9.768497254155939,11.877314372654224,3.1949162974798284,8.604594892876587,-2.503429641683935,10.067278905745647,-0.13051346970135153,8.482141892421701,-5.25321445077227,9.434101872930357,-2.8891295411980304,8.834799078568265,-4.6805298849702295,8.415447688738116,-1.4858021773634094,6.578749951021569
human_en_0018.wav,human,English,1622.460081507074,828.732781817494,1367.925714346231,308.8719932236654,2930.185111464968,1197.7129940627526,0.010634462073252972,0.018196190401925074,0.1331110668789809,0.09885918226313557,0.13350631296634674,0.08203071355819702,-171.84680602489135,104.55932712588401,92.89007121718035,69.87725584739901,-25.590129712341444,33.010945424500534,38.170917213056455,30.512419731152217,-7.8035104678611455,15.713717874914257,0.29696865587523247,16.551941841770926,-23.614341481941594,16.130262323290726,-23.359467341355685,14.530202115684254,7.15181246335544,14.587772910775074,-13.977831710236735,15.723943194525045,-7.623677165737637,12.601173620130568,-4.45912985312943,9.319859611445018,-6.019194981137673,12.034199055171378,6.609220864675538,10.12081443612977,-6.848373645643889,9.038003712518842,0.08179150085955535,9.310322053270111,-7.380729400652463,7.969099708422278,-0.7113566983711409,6.718430891718232,-11.21199524947961,5.4628699821342614,-0.6259080070755926,5.9229630515631815
human_en_0019.wav,human,English,1471.7590187446824,722.5144744261304,1439.8014165586758,395.4605246021431,2867.5855891719743,1387.4791640945487,0.009731655179175631,0.018982072011134717,0.10995036325636942,0.07799661383381705,0.1537710577249527,0.08201486617326736,-164.14845020101902,116.8119233566414,107.82073730247272,55.62284107076418,-8.874248412667246,35.61626640517371,31.043171702908925,30.595835254389847,-28.10501551192105,24.14450963680661,2.2554478461647167,14.880097307130097,-17.762772466154424,17.476798646675775,-13.710867839981367,15.777822066534172,-0.06319012129455757,12.489917903675416,-19.088274486730334,12.123925209717616,1.9580894159932893,13.211854367958322,-9.228285604399762,10.502429334938626,1.3619141754965756,9.010322062355602,7.623602605979202,7.671210846867472,-9.906710382939611,8.705372213723777,-2.8223449122316113,6.671314199172193,-4.714491097427034,8.513762477470628,-4.742791429942229,6.233361561074074,-6.787437192678761,6.726656059604741,-4.063738484766386,4.6716787168090965
human_en_0020.wav,human,English,1928.4715777916651,819.1628174972282,1742.0432844287268,386.04497262706957,3658.3399681528663,1607.9840778603957,0.05856967243487204,0.12752390188289905,0.1625541152468153,0.10401708855271817,0.13807787001132965,0.0748002678155899,-110.8589477753543,72.59735987373375,82.22766936961298,42.80023762418759,-2.9783710539216766,35.93742660966788,2.4535451321622475,30.263501195725528,-26.807660285699203,21.58065503525261,-6.086670036243451,16.92920834573664,-18.31944413996696,19.0903195941038,-8.416706148104835,9.722781670241323,-4.076870223432344,9.268682251158625,-12.22336342505415,11.160735959338746,-3.6812226041137244,7.740426576497324,-10.511323211948966,10.818537375683917,1.4327817033311236,9.56722769581538,-2.500295443201183,6.680636728315284,-9.916916151762193,6.886257544268835,-2.3220057022132305,6.969410185052476,-7.6691306624794064,7.630670756641802,-5.149903685199194,5.885188518691715,-7.155447845354444,5.565910638464265,-5.532692416907195,4.883057461926266
human_en_0021.wav,human,English,1833.68716646506,989.6364598588837,1824.3873113509546,414.0443306769274,3572.253184713376,1866.480748812723,0.07868500108734879,0.17179840200360322,0.13894245123407642,0.13505765976846526,0.13744845986366272,0.08502720296382904,-161.22505563788187,68.16336983479951,75.5811630387105,49.28625035029813,19.909282221236246,20.304839250280306,36.93018137158239,29.15134033638259,0.03126781504976273,24.91321698624155,-10.714619156855223,24.81423348838267,-0.6383321997709277,9.580612346677079,-10.190761721511398,14.939122892185978,-9.41564405840386,12.126474109802702,-2.42139804276081,12.165839513090296,-13.140299671161017,11.740146279551182,-10.117953655972727,7.815904327565211,-12.879437141531149,7.8479695349000655,-11.028125377976593,7.792627149732076,-2.920756015977571,6.3248897237527135,-4.715578938131828,7.070472970413185,-4.443039518184557,8.104852332737293,-0.9827999049278935,5.2649880560673425,-5.166309688023216,7.288279361826546,-5.8084472540072545,5.009913961996743
human_en_0022.wav,human,English,968.8623703588203,434.23719074536064,1083.2568065528335,272.28549304319205,1844.0485668789809,996.2920958817336,0.0007531879213071562,0.0016889821162833303,0.0739077428343949,0.044532038180197936,0.13172189891338348,0.05707065016031265,-187.3137285505896,72.34481058411879,161.34908831818376,40.49320830541893,-2.690658485185633,35.426144384408765,56.48033038623501,20.07765091656783,-30.849651487049286,22.329398249297153,-16.399091006631977,25.180166319753848,5.096544604565672,12.71167562027029,-19.814581466594735,13.108220311637137,-12.840413181348591,13.041869501256686,6.895237222314032,12.611745404831328,-20.57951306139933,10.754757814958127,9.541511913557986,12.442585198263309,-11.351497723937534,8.27579336961245,-6.829900293363442,7.370300758070402,1.4732982923490483,9.33785613761536,5.715195337820694,8.409626720292268,-7.092044359377597,8.599153565165237,1.4319629553377928,7.987161444014899,-8.526536690515641,5.621404565893827,-5.46281388075525,8.330576142611642
human_en_0023.wav,human,English,1217.0025615865222,470.83317006960124,1316.9411061053586,383.78487519248154,2530.1552547770702,1167.7403368504397,0.002435017934728834,0.004370090291188847,0.08256618232484077,0.037983277760190774,0.1600235253572464,0.0661102831363678,-149.44132871109636,44.141778038844954,127.82232406606728,49.268240554960016,-12.266240866765418,33.63699924983495,46.32230252038797,33.57698770024748,-6.721014222486026,15.481106411632004,7.866181857383943,16.28676282075476,-7.82624503929693,14.33557537109197,-25.738997824191326,20.299950052101025,-7.6807755918092475,15.840106171185182,-2.4336894662708435,10.862121009081033,-22.916570812686086,12.604229998983653,2.197193352366754,12.701902981172212,-18.09114638727236,12.014670268431336,5.015627082342409,10.044527382142183,1.3306873425562573,7.137089247864002,2.500685410797999,7.710050645443071,-5.654957347524441,7.0304851443651195,0.4724270038906196,6.280039527291621,-6.306285937276821,7.459819848004338,-0.0769210148605534,6.688759497146337
human_en_0024.wav,human,English,1658.7999230404478,952.9211791632459,1578.3979452455208,474.7540223062831,3268.5111464968154,1628.9784824004782,0.029770718982423856,0.05572775768092668,0.10454505871815287,0.08198809713548186,0.13525575399398804,0.0996435359120369,-199.80850001235345,145.75702805417606,91.1029543373715,72.41668946131362,-0.9543536337488869,33.815333919886314,41.5091314567689,25.020725457446282,-0.5945004818926144,13.648288412608009,4.371938005357861,13.06433682410278,-5.702470302360104,13.933337606196755,-19.54586164244197,22.797154761534465,7.070278917420368,16.373596600548264,-10.043029435256106,14.164078350350886,-2.709553664010275,10.867428009687599,-6.125849553614685,12.742417703802522,-6.751164328953543,9.0798161801261,5.405623117422961,8.504153043274359,-1.0593906345596027,8.76206037071195,1.5239368873751278,7.7756674309390785,-5.0667454354186505,7.670559880342238,-0.8627347982406193,6.810053834603639,-1.9814494983719086,5.624066835332945,-3.4464387482846264,6.941155139704293
human_en_0025.wav,human,English,1792.103534052195,670.9452854465752,1862.2130320754252,319.393262293464,3812.251194267516,1212.5861749014248,0.03796085707099359,0.08454225251216714,0.11436666500796179,0.0806565497593743,0.12782448530197144,0.06684070825576782,-131.19130298941545,52.456332422973965,77.58372805788356,35.67354352818293,11.219503566933515,24.86240746971099,25.085533728043835,27.15658273336884,-7.680355762034603,19.06401369938324,-7.935966358451554,12.378362510602393,-18.24240672458132,15.260771082034104,-15.272189268933118,12.581005688231542,-3.0988770352306756,12.935900735843552,-11.636822210774879,13.565731144436707,-5.757033019989158,10.14628378587464,-7.29499022963938,7.921331534264445,-6.016197068273069,8.630277087708416,6.340806005062843,6.425386576831537,-6.035698985185656,7.35918294391396,-7.097029086825966,8.211024605699665,-3.507256819316511,5.266598963024128,-7.0611842718572415,6.304524899473218,-3.1601700367644603,5.913014869356675,-5.014220365562549,6.5014588548348495
human_en_0026.wav,human,English,2036.6028797786184,1294.6770389603817,1800.7525275214705,384.60258536094216,3551.1544585987263,1957.9773414251406,0.04945400044609183,0.09287399988084281,0.1755853154856688,0.17115551690821018,0.15359149873256683,0.08165982365608215,-127.16204372813536,62.58590676217411,79.50714610871152,58.98047413914082,22.1259182419785,29.97388205397064,13.385449924170823,20.14713054333789,-2.7381056880642762,15.784558822644508,-5.555074362071668,19.849270885335027,-8.390693603895242,12.479405320032447,-3.0231850906927633,12.379789755411027,-11.668232914196485,9.879880058772605,-6.8019183132126875,11.036979479487213,-10.507419713231478,8.862501746544398,-2.9810589859439514,7.345463443797124,-6.945610066810984,7.0064952565430625,-9.30346551626347,7.90668535475193,-5.654219768559932,6.4209010087829155,-5.950458009935689,5.12755138115228,-9.576475754074508,5.514358612146397,-8.842538645137152,5.326430374123429,-8.259648041912154,5.269349999366828,-5.913151760433339,5.765439011174188
human_en_0027.wav,human,English,1437.3997936077383,973.8634891003799,1449.6984321608618,531.1458222972583,2843.202627388535,1725.3738159474976,0.009801447199376036,0.017972195648943617,0.10931279856687898,0.11609240326045567,0.12222038209438324,0.07615946233272552,-207.68081690085373,115.87893301609843,105.15026586691896,56.605844772509435,8.531909664163456,37.62421491971792,36.339152488954646,36.63244132255314,-4.457136105467332,22.476046658003174,-13.808180405918355,18.241859938404385,-3.2021248056258678,14.89151115171432,-13.794713174944347,16.709690163728318,-9.585311603286607,13.688280095888999,-12.736679254447312,13.36196296248676,-5.5056000415508946,7.367493531612245,-3.9361471852001197,12.183049998681442,-11.353950281635754,10.824659049753919,-4.891045168261267,7.568330155732997,-9.096786331083457,7.010353983305424,-6.118600686697825,7.9151682148624465,-12.274244199285752,6.498892374478014,-4.9069344680872,7.226525443668005,-7.178093051356471,6.579294982814872,-2.313117371180676,5.546567727771678
human_en_0028.wav,human,English,1068.927881144013,640.2066200418091,1204.0539928478875,379.3427397348915,2101.3634554140126,1277.6505960832399,0.002096006691338361,0.00413936255987336,0.08132837380573249,0.07024939203049223,0.1258317083120346,0.07713042199611664,-210.99355264245548,104.48936678359027,134.51118135007857,51.077502908930924,-5.9476295230500575,29.082193870690297,40.26729452412162,28.60632169298045,18.38869477184159,28.181419098456843,13.134657892421686,25.98265564030082,-17.441708431334483,17.14650738426213,14.021537780089185,13.11495171532724,-21.912431198363517,14.669007388909227,7.136053260001752,9.998004774536998,-13.886817901331476,10.425929994913773,-4.40979654568894,9.463850317977169,-9.314482500713849,9.47649334303895,2.2591333281244026,7.267317929497032,-5.621106124123033,7.524257411784233,-3.6004869040364764,7.170323523390286,-3.474752647788731,7.23000825119538,-5.529138611743731,6.727133472403464,-0.25890245138965345,6.145896222329443,-5.828385831737839,5.877336221564446
